product_id,time_viewed,top
5783345,15,19874
5852515,15,19874
5707755,15,19874
5860238,15,19874
5858223,15,19874
5864483,15,19874
5859310,15,19874
71776,15,19874
5803699,15,19874
5689203,15,19874
5826046,15,19874
5864083,15,19874
5820277,15,19874
5861593,15,19874
5864540,15,19874
5803102,15,19874
5824251,15,19874
5858539,15,19874
5783599,15,19874
5843370,15,19874
5707851,15,19874
5692610,15,19874
86315,15,19874
5666782,15,19874
5712490,15,19874
5881927,15,19874
5711173,15,19874
5711700,15,19874
5711711,15,19874
5727777,15,19874
5745069,15,19874
5793078,15,19874
5678033,15,19874
5831620,15,19874
5867952,15,19874
5875324,15,19874
5786515,15,19874
5665827,15,19874
5798787,15,19874
5878907,15,19874
5773194,15,19874
5857283,15,19874
5857011,15,19874
5866556,15,19874
5813857,15,19874
5846755,15,19874
5840071,15,19874
5882345,15,19874
5884229,15,19874
5875410,15,19874
5664688,15,19874
5875749,15,19874
5875746,15,19874
5875803,15,19874
5884062,15,19874
5852074,15,19874
5835087,15,19874
5835109,15,19874
5835120,15,19874
5835126,15,19874
5835128,15,19874
5837385,15,19874
5821171,15,19874
5878527,15,19874
5885152,15,19874
5812932,15,19874
5885209,15,19874
5847323,15,19874
5765751,15,19874
5765756,15,19874
5765761,15,19874
5741026,15,19874
5833667,15,19874
5804355,15,19874
5780714,15,19874
5725689,15,19874
5877028,15,19874
5859383,15,19874
5747376,15,19874
5809619,15,19874
5863560,15,19874
5833125,15,19874
5808293,15,19874
5834513,15,19874
5867593,15,19874
41234,15,19874
41212,15,19874
5843583,15,19874
5765730,15,19874
31607,15,19874
5768237,15,19874
5832431,15,19874
4644,15,19874
5868473,15,19874
5803104,15,19874
5844313,15,19874
5870127,15,19874
5859246,15,19874
5777434,15,19874
5731397,15,19874
5851917,15,19874
5862705,15,19874
5813083,15,19874
5800330,15,19874
5695961,15,19874
5827607,15,19874
5777442,15,19874
5870029,15,19874
5869629,15,19874
5799080,15,19874
5834390,15,19874
5857341,15,19874
5770026,15,19874
5650590,15,19874
5879048,15,19874
5834973,15,19874
5828852,15,19874
5882404,15,19874
5552922,15,19874
5857903,15,19874
88192,15,19874
5866957,15,19874
5862279,15,19874
5664657,15,19874
5846106,15,19874
5868892,15,19874
5852265,15,19874
30133,15,19874
5820710,15,19874
5845585,15,19874
5652772,15,19874
5668997,15,19874
5868894,15,19874
88784,15,19874
5843369,15,19874
5764655,15,19874
87486,15,19874
5857904,15,19874
5791768,15,19874
5864279,15,19874
5861897,15,19874
5855298,15,19874
5855478,15,19874
5803898,15,19874
5835028,15,19874
5889691,15,19874
5693590,15,19874
5835706,15,19874
5813314,15,19874
5851328,15,19874
5773177,15,19874
5866567,15,19874
5866159,15,19874
5853636,15,19874
5773315,15,19874
5664671,15,19874
5751399,15,19874
87487,15,19874
5888345,15,19874
5814965,15,19874
5871038,15,19874
5805874,15,19874
5813916,15,19874
5808569,15,19874
5699813,15,19874
5866474,15,19874
5848190,15,19874
5727764,15,19874
5731538,15,19874
5641768,15,19874
5822998,15,19874
5865109,15,19874
5875808,15,19874
5852036,15,19874
5736087,15,19874
5838623,15,19874
5692847,15,19874
5825988,15,19874
5866977,15,19874
5725679,15,19874
5668386,15,19874
5779192,15,19874
5876966,15,19874
5817775,15,19874
5798096,15,19874
5851001,15,19874
5848394,15,19874
5845049,15,19874
5887679,15,19874
5811835,15,19874
5867973,15,19874
5867984,15,19874
5859298,15,19874
5750442,15,19874
5760351,15,19874
5825560,15,19874
5839082,15,19874
5788720,15,19874
5823268,15,19874
5876997,15,19874
5846067,15,19874
5870873,15,19874
5844421,15,19874
5826393,15,19874
5844431,15,19874
5887729,15,19874
5681619,15,19874
5889689,15,19874
4753,15,19874
5775257,15,19874
5880382,15,19874
5853418,15,19874
5744188,15,19874
5743776,15,19874
5808310,15,19874
5853655,15,19874
5725680,15,19874
5868427,15,19874
5698882,15,19874
5847383,15,19874
5746448,15,19874
5871050,15,19874
5847381,15,19874
5793056,15,19874
5858486,15,19874
5858886,15,19874
5840333,15,19874
5843273,15,19874
7670,15,19874
5762835,15,19874
5858991,15,19874
5858957,15,19874
5754750,15,19874
5766767,15,19874
5700041,15,19874
5708274,15,19874
5786850,15,19874
5809626,15,19874
5819913,15,19874
5811493,15,19874
5557800,15,19874
5883838,15,19874
5892116,15,19874
5797229,15,19874
5781346,15,19874
5883840,15,19874
5861335,15,19874
5854335,15,19874
5876067,15,19874
5864570,15,19874
5879037,15,19874
5825473,15,19874
5862632,15,19874
5836506,15,19874
5755219,15,19874
5851250,15,19874
5800463,15,19874
5755385,15,19874
5887770,15,19874
5853124,15,19874
5864030,15,19874
5804286,15,19874
5846621,15,19874
5881342,15,19874
5824804,15,19874
5769114,15,19874
5798006,15,19874
5858347,15,19874
5843306,15,19874
5804290,15,19874
5809139,15,19874
5857910,15,19874
5777213,15,19874
5808560,15,19874
88063,15,19874
88349,15,19874
88364,15,19874
5809316,15,19874
5809322,15,19874
5861849,15,19874
5861850,15,19874
5832445,15,19874
5851109,15,19874
5851099,15,19874
5647462,15,19874
5777205,15,19874
5864816,15,19874
5855308,15,19874
5880543,15,19874
5880542,15,19874
5876384,15,19874
5888522,15,19874
5656409,15,19874
5877316,15,19874
5862260,15,19874
5740596,15,19874
5671068,15,19874
5751390,15,19874
5824769,15,19874
5674748,15,19874
5762154,15,19874
6836,15,19874
5831779,15,19874
5561318,15,19874
5809243,15,19874
5886426,15,19874
5878397,15,19874
5861110,15,19874
5815676,15,19874
5682752,15,19874
5684429,15,19874
5864817,15,19874
5822363,15,19874
5840212,15,19874
5876003,15,19874
5699814,15,19874
5889278,15,19874
5869087,15,19874
5742438,15,19874
5822317,15,19874
5883274,15,19874
5799407,15,19874
5803919,15,19874
5812793,15,19874
20919,15,19874
5858009,15,19874
5816418,15,19874
5827347,15,19874
5743744,15,19874
5794059,15,19874
5827661,15,19874
5891512,15,19874
5698998,15,19874
5655253,15,19874
5783566,15,19874
5824860,15,19874
5838647,15,19874
5853128,15,19874
5826957,15,19874
5680394,15,19874
5801439,15,19874
5838506,15,19874
5839359,15,19874
5787900,15,19874
5858360,15,19874
5864366,15,19874
5862930,15,19874
5847866,15,19874
5758063,15,19874
5763206,15,19874
5800817,15,19874
5826628,15,19874
5742190,15,19874
5817762,15,19874
5674737,15,19874
5828845,15,19874
5765152,15,19874
5875824,15,19874
5780750,15,19874
5857285,15,19874
5798004,15,19874
5867775,15,19874
5804283,15,19874
5837620,15,19874
5822324,15,19874
5560996,15,19874
5798788,15,19874
5887735,15,19874
5772654,15,19874
5802131,15,19874
5825535,15,19874
5695272,15,19874
5878219,15,19874
5794062,15,19874
5796102,15,19874
5571108,15,19874
5649106,15,19874
5825922,15,19874
5884250,15,19874
5832270,15,19874
5707750,15,19874
5690220,15,19874
5674687,15,19874
5758044,15,19874
5852518,15,19874
5783571,15,19874
6363,15,19874
5851312,15,19874
5829122,15,19874
5677425,15,19874
5744358,15,19874
5868478,15,19874
5829360,15,19874
5633149,15,19874
5743931,15,19874
5657033,15,19874
5870948,15,19874
5881936,15,19874
5820065,15,19874
5683623,15,19874
5867187,15,19874
5565050,15,19874
5758038,15,19874
5797252,15,19874
5786952,15,19874
5796101,15,19874
5672588,15,19874
5869557,15,19874
5670728,15,19874
5597332,15,19874
5848110,15,19874
5816872,15,19874
5787945,15,19874
5891354,15,19874
5813844,15,19874
5882392,15,19874
5782121,15,19874
5760760,15,19874
5886707,15,19874
5823907,15,19874
5861336,15,19874
5727509,15,19874
5841992,15,19874
5894290,15,19874
5894247,15,19874
5894241,15,19874
5894298,15,19874
5894256,15,19874
5894352,15,19874
5891024,15,19874
5885217,15,19874
5825256,15,19874
5657906,15,19874
5819578,15,19874
5801347,15,19874
5873075,15,19874
5883966,15,19874
5565084,15,19874
5835898,15,19874
5885440,15,19874
5597548,15,19874
5881608,15,19874
5728160,15,19874
5785599,15,19874
5708574,15,19874
5735208,15,19874
5842149,15,19874
5895912,15,19874
5896027,15,19874
5724678,15,19874
5799079,15,19874
5896324,15,19874
5896442,15,19874
5896468,15,19874
5896512,15,19874
5896465,15,19874
5866579,15,19874
5783324,15,19874
5897501,15,19874
5897784,15,19874
5897912,15,19874
5898933,15,19874
5899429,15,19874
5899367,15,19874
5836727,14,20711
5864604,14,20711
5683745,14,20711
5674715,14,20711
5893483,14,20711
5734950,14,20711
5857876,14,20711
5786845,14,20711
5843672,14,20711
5809237,14,20711
5834753,14,20711
5864038,14,20711
5782992,14,20711
6370,14,20711
5695540,14,20711
5645766,14,20711
5809103,14,20711
5869045,14,20711
5822371,14,20711
5822350,14,20711
5811883,14,20711
5877179,14,20711
5838232,14,20711
5814827,14,20711
5642358,14,20711
5810169,14,20711
5894237,14,20711
5894233,14,20711
5689734,14,20711
5549824,14,20711
5891023,14,20711
5893711,14,20711
5894130,14,20711
5894663,14,20711
5894362,14,20711
5830881,14,20711
5894846,14,20711
5682501,14,20711
5894131,14,20711
5885435,14,20711
5890125,14,20711
5869333,14,20711
39760,14,20711
5882338,14,20711
5816610,14,20711
5895498,14,20711
5787248,14,20711
5705010,14,20711
72430,14,20711
5800792,14,20711
5894930,14,20711
5896040,14,20711
5896029,14,20711
5896024,14,20711
5724680,14,20711
5896162,14,20711
5896336,14,20711
5674714,14,20711
5850671,14,20711
5896462,14,20711
5782945,14,20711
5809154,14,20711
5800705,14,20711
5696149,14,20711
5897517,14,20711
5696153,14,20711
5897665,14,20711
5897664,14,20711
5897662,14,20711
5897785,14,20711
5898233,14,20711
5898362,14,20711
5898382,14,20711
5898399,14,20711
5898470,14,20711
5898245,14,20711
5899356,14,20711
5899362,14,20711
5900053,14,20711
5900361,14,20711
5860441,14,20711
5730499,14,20711
5801130,14,20711
5829708,14,20711
5870128,14,20711
5852274,14,20711
5849571,14,20711
5870413,14,20711
5890864,14,20711
5818202,14,20711
5820479,14,20711
5792182,14,20711
5756592,14,20711
5851169,14,20711
5804392,14,20711
5812134,14,20711
5885141,14,20711
5844315,14,20711
5840400,14,20711
5803902,14,20711
5876825,14,20711
5756325,14,20711
5771087,14,20711
5862123,14,20711
5869617,14,20711
5809874,14,20711
5838132,14,20711
5712407,14,20711
5834928,14,20711
5832287,14,20711
5758047,14,20711
5892056,14,20711
5812240,14,20711
5700198,14,20711
5832446,14,20711
5853623,14,20711
5823263,14,20711
5682506,14,20711
5867099,14,20711
5744134,14,20711
5876835,14,20711
5797972,14,20711
5799085,14,20711
5682567,14,20711
5856513,14,20711
5827592,14,20711
5850868,14,20711
5803549,14,20711
5858334,14,20711
5803439,14,20711
5884296,14,20711
5884300,14,20711
5826983,14,20711
5832046,14,20711
5858333,14,20711
5645749,14,20711
5870762,14,20711
5800941,14,20711
5837868,14,20711
5846066,14,20711
5711717,14,20711
5887061,14,20711
5882396,14,20711
5875985,14,20711
5751389,14,20711
5888570,14,20711
5751398,14,20711
5812574,14,20711
5785001,14,20711
5870695,14,20711
5749368,14,20711
5789468,14,20711
5876828,14,20711
5699724,14,20711
5610082,14,20711
5875302,14,20711
5882764,14,20711
5804063,14,20711
5804371,14,20711
5685654,14,20711
5867824,14,20711
5888573,14,20711
5820771,14,20711
5784910,14,20711
5698855,14,20711
5804632,14,20711
5766591,14,20711
5867591,14,20711
5881456,14,20711
5819067,14,20711
5888963,14,20711
5864456,14,20711
5810048,14,20711
5766589,14,20711
5723460,14,20711
5867621,14,20711
5804345,14,20711
5891166,14,20711
5796735,14,20711
5842711,14,20711
5856609,14,20711
5886744,14,20711
5772444,14,20711
5867080,14,20711
5751217,14,20711
5815849,14,20711
5804321,14,20711
5815270,14,20711
5848643,14,20711
5839060,14,20711
5845560,14,20711
5845586,14,20711
5845599,14,20711
5882038,14,20711
5839307,14,20711
5834419,14,20711
5847646,14,20711
5868709,14,20711
5847626,14,20711
5868767,14,20711
5847729,14,20711
5834400,14,20711
5834386,14,20711
5834408,14,20711
5834440,14,20711
5834349,14,20711
5834363,14,20711
5862713,14,20711
5866153,14,20711
5858906,14,20711
5780238,14,20711
5733819,14,20711
5736092,14,20711
5736096,14,20711
5734269,14,20711
5736103,14,20711
5734500,14,20711
5736193,14,20711
5736314,14,20711
5736324,14,20711
5619870,14,20711
5820389,14,20711
5883995,14,20711
5820468,14,20711
5842113,14,20711
5881453,14,20711
5723263,14,20711
5817778,14,20711
5878932,14,20711
5878985,14,20711
5878946,14,20711
5878952,14,20711
5825238,14,20711
5812516,14,20711
5811594,14,20711
5846597,14,20711
5811960,14,20711
5868299,14,20711
5846399,14,20711
5834284,14,20711
5865596,14,20711
5865107,14,20711
5731066,14,20711
5731408,14,20711
5731436,14,20711
5756340,14,20711
5764744,14,20711
5823598,14,20711
5823465,14,20711
5683741,14,20711
5796815,14,20711
5806449,14,20711
5816545,14,20711
5816620,14,20711
5685391,14,20711
5853122,14,20711
5863898,14,20711
5852294,14,20711
5875646,14,20711
5792177,14,20711
60712,14,20711
5861887,14,20711
5864283,14,20711
5851068,14,20711
5813418,14,20711
8704,14,20711
5664506,14,20711
5532765,14,20711
5786517,14,20711
5706787,14,20711
5659905,14,20711
5746054,14,20711
5881766,14,20711
5841335,14,20711
5745316,14,20711
5774989,14,20711
5849472,14,20711
5848828,14,20711
5811964,14,20711
5739023,14,20711
5825194,14,20711
5683893,14,20711
5683901,14,20711
5690233,14,20711
5696318,14,20711
5735022,14,20711
5692861,14,20711
5861439,14,20711
5861482,14,20711
5786937,14,20711
5862132,14,20711
5827652,14,20711
5887279,14,20711
5864335,14,20711
5849646,14,20711
5849918,14,20711
5766073,14,20711
5845088,14,20711
5850348,14,20711
5846352,14,20711
5846356,14,20711
5689613,14,20711
5837205,14,20711
5863280,14,20711
5855300,14,20711
5836177,14,20711
5866180,14,20711
5862844,14,20711
5683570,14,20711
5853042,14,20711
5565102,14,20711
5846461,14,20711
5857902,14,20711
5809223,14,20711
5863212,14,20711
5849365,14,20711
5883974,14,20711
5565116,14,20711
5837207,14,20711
6903,14,20711
5825242,14,20711
5838142,14,20711
5787581,14,20711
5836493,14,20711
5672441,14,20711
5837845,14,20711
5727741,14,20711
5878685,14,20711
5878660,14,20711
5625252,14,20711
5852481,14,20711
5561012,14,20711
5658885,14,20711
5883265,14,20711
5811900,14,20711
5774965,14,20711
5774957,14,20711
5883842,14,20711
37588,14,20711
5701846,14,20711
5846194,14,20711
5855725,14,20711
5746497,14,20711
5700051,14,20711
5689627,14,20711
5856746,14,20711
5703171,14,20711
5693022,14,20711
5804185,14,20711
5813139,14,20711
5762869,14,20711
5888121,14,20711
5797998,14,20711
5797977,14,20711
5798073,14,20711
5787935,14,20711
20830,14,20711
5858558,14,20711
5858574,14,20711
5856283,14,20711
5848177,14,20711
5699780,14,20711
5862944,14,20711
5804008,14,20711
5876942,14,20711
5850857,14,20711
5839361,14,20711
5837740,14,20711
5784607,14,20711
5829287,14,20711
5881891,14,20711
5867584,14,20711
5693024,14,20711
5876931,14,20711
5869444,14,20711
72387,14,20711
72427,14,20711
5890134,14,20711
5659825,14,20711
5848272,14,20711
5839957,14,20711
5849745,14,20711
5876728,14,20711
5856505,14,20711
5800038,14,20711
5852258,14,20711
5862063,14,20711
5817117,14,20711
5819080,14,20711
5845383,14,20711
5878407,14,20711
5858187,14,20711
5889181,14,20711
5856483,14,20711
5892338,14,20711
5650359,14,20711
5709071,14,20711
5746395,14,20711
5842118,14,20711
5873323,14,20711
5830521,14,20711
5859469,14,20711
5557772,14,20711
5835023,14,20711
5811582,14,20711
5886750,14,20711
5829786,14,20711
5867178,14,20711
5711167,14,20711
5884537,14,20711
5875962,14,20711
6544,14,20711
5835018,14,20711
5812051,14,20711
5861967,14,20711
5685352,14,20711
5733821,14,20711
3752,14,20711
5807865,14,20711
5850493,14,20711
5856826,14,20711
5852995,14,20711
5695907,14,20711
5834920,14,20711
5699745,14,20711
5845047,14,20711
5862019,14,20711
5867873,14,20711
5829431,14,20711
5838963,14,20711
5866292,14,20711
5849649,14,20711
5801011,14,20711
5854318,14,20711
5784913,14,20711
5712807,14,20711
5833111,14,20711
72216,14,20711
5710612,14,20711
5861867,14,20711
5823637,14,20711
35341,14,20711
5818224,14,20711
5649212,14,20711
8152,14,20711
5846360,14,20711
5867100,14,20711
5852296,14,20711
5804335,14,20711
5834674,14,20711
5875531,14,20711
5886751,14,20711
5808543,14,20711
5684881,14,20711
5857349,14,20711
5836072,14,20711
5857317,14,20711
5849507,14,20711
5839294,14,20711
5839290,14,20711
5863283,14,20711
5686087,14,20711
5856265,14,20711
5691555,14,20711
5689159,14,20711
5825939,14,20711
5889620,14,20711
5870007,14,20711
5656122,14,20711
5609691,14,20711
5861053,14,20711
5844339,14,20711
5734515,14,20711
5550304,14,20711
5835378,14,20711
5875634,14,20711
5850920,14,20711
5804048,14,20711
5862025,14,20711
5865945,14,20711
4667,14,20711
5698994,14,20711
5762843,14,20711
5816541,14,20711
5877107,14,20711
11077,14,20711
5840331,14,20711
5859301,14,20711
5733585,14,20711
5867076,14,20711
5835952,14,20711
5696189,14,20711
5888578,14,20711
5888568,14,20711
5678312,14,20711
5805440,14,20711
5848044,14,20711
5791780,14,20711
5800950,14,20711
5851712,14,20711
5843817,14,20711
5843811,14,20711
5812481,14,20711
5700138,14,20711
5813409,14,20711
5811403,14,20711
5855015,14,20711
5850491,14,20711
5766114,14,20711
5876836,14,20711
5739123,14,20711
5801487,14,20711
5777467,14,20711
5777437,14,20711
5711157,14,20711
5779238,14,20711
5869099,14,20711
5622688,14,20711
6751,14,20711
5848179,14,20711
5848996,14,20711
5755237,14,20711
5856691,14,20711
5859337,14,20711
5869093,14,20711
5868395,14,20711
5884245,14,20711
5733060,14,20711
5706414,14,20711
5840320,14,20711
5885851,14,20711
5799926,14,20711
5875651,14,20711
5780901,14,20711
5842705,14,20711
5706772,14,20711
5857090,14,20711
87365,14,20711
5814099,14,20711
5697289,14,20711
5853477,14,20711
5825450,14,20711
5668661,14,20711
5832454,14,20711
5804060,14,20711
5890863,14,20711
5771645,14,20711
5803908,14,20711
5803994,14,20711
5786941,14,20711
5815125,14,20711
5815129,14,20711
5804362,14,20711
5803419,14,20711
5804333,14,20711
5815061,14,20711
5821207,14,20711
5835173,14,20711
5670723,14,20711
5670719,14,20711
4604,14,20711
4602,14,20711
5725670,14,20711
5824842,14,20711
5747367,14,20711
5764550,14,20711
5852356,14,20711
5866156,14,20711
5787187,14,20711
15196,14,20711
5842877,14,20711
5875504,14,20711
5711731,14,20711
5862074,14,20711
5845109,14,20711
5854473,14,20711
5845620,14,20711
5859317,14,20711
5871029,14,20711
5859316,14,20711
5819007,14,20711
5802686,14,20711
5867777,14,20711
5862853,14,20711
5875104,14,20711
5859102,14,20711
5812130,14,20711
5850464,14,20711
5771456,14,20711
5760347,14,20711
5870857,14,20711
5829153,14,20711
5864541,14,20711
5883835,14,20711
5861889,14,20711
5858040,14,20711
5810223,14,20711
5863880,14,20711
5697059,14,20711
5886548,14,20711
5713446,14,20711
5858569,14,20711
5813312,14,20711
5700162,14,20711
5891197,14,20711
5686219,14,20711
5801002,14,20711
5712494,14,20711
5711082,14,20711
5711162,14,20711
5860161,14,20711
5745064,14,20711
11073,14,20711
5745072,14,20711
5837115,14,20711
5850518,14,20711
5835338,14,20711
5875323,14,20711
5870946,14,20711
5695568,14,20711
5845278,14,20711
5805876,14,20711
5870859,14,20711
5877384,14,20711
5830808,14,20711
5838496,14,20711
5813832,14,20711
5870460,14,20711
5868400,14,20711
5875382,14,20711
5875534,14,20711
5875538,14,20711
5875535,14,20711
5875775,14,20711
5875439,14,20711
5852094,14,20711
5835047,14,20711
5835052,14,20711
5835066,14,20711
5835079,14,20711
5835100,14,20711
5835108,14,20711
5835131,14,20711
5837411,14,20711
5837422,14,20711
5837437,14,20711
5838521,14,20711
5885166,14,20711
5885193,14,20711
5765759,14,20711
5765757,14,20711
5766119,14,20711
5870530,14,20711
5741000,14,20711
5708683,14,20711
5610791,14,20711
5655690,14,20711
5812799,14,20711
5867982,14,20711
5866303,14,20711
5783350,14,20711
5861730,14,20711
5595932,14,20711
5830794,14,20711
5649453,14,20711
5867069,14,20711
5695967,14,20711
5833089,14,20711
5844741,14,20711
5844404,14,20711
5844429,14,20711
5771622,14,20711
31600,14,20711
5811435,14,20711
5868873,14,20711
5868905,14,20711
5838091,14,20711
5832422,14,20711
5883334,14,20711
5849501,14,20711
5853422,14,20711
5818718,14,20711
5882635,14,20711
5761286,14,20711
5868793,14,20711
5826264,14,20711
5746446,14,20711
5844290,14,20711
5871056,14,20711
5887018,14,20711
5846770,14,20711
5808556,14,20711
5766771,14,20711
5695575,14,20711
5804314,14,20711
5710589,14,20711
5799903,14,20711
5700029,14,20711
5699741,14,20711
5696859,14,20711
5882432,14,20711
5811383,14,20711
5869116,14,20711
5811583,14,20711
5836599,14,20711
5557812,14,20711
5557826,14,20711
5557902,14,20711
5856264,14,20711
5726670,14,20711
5779818,14,20711
5815274,14,20711
5804748,14,20711
5782942,14,20711
5782949,14,20711
5794066,14,20711
5867604,14,20711
5825454,14,20711
5886341,14,20711
5842701,14,20711
5891198,14,20711
5713368,14,20711
5888571,14,20711
5881613,14,20711
5862642,14,20711
5695273,14,20711
5755216,14,20711
5819100,14,20711
5851270,14,20711
5864027,14,20711
5851241,14,20711
5851228,14,20711
5822316,14,20711
5745361,14,20711
5869640,14,20711
5765334,14,20711
5940,14,20711
5807557,14,20711
5866476,14,20711
5863905,14,20711
5853319,14,20711
5856758,14,20711
5816836,14,20711
5877503,14,20711
5856620,14,20711
5869567,14,20711
5667971,14,20711
5843301,14,20711
5682576,14,20711
5659670,14,20711
5870686,14,20711
5869448,14,20711
72453,14,20711
5562832,14,20711
5837292,14,20711
5715620,14,20711
5798764,14,20711
5870835,14,20711
5702306,14,20711
5841027,14,20711
5814717,14,20711
5837119,14,20711
5837106,14,20711
5788513,14,20711
5821534,14,20711
5831850,14,20711
5823260,14,20711
5661287,14,20711
5822351,14,20711
5833123,14,20711
5842710,14,20711
5858587,14,20711
5862007,14,20711
82957,14,20711
5878398,14,20711
5880537,14,20711
5756173,14,20711
5829154,14,20711
5882649,14,20711
5892731,14,20711
5807544,14,20711
5823451,14,20711
5769324,14,20711
5840390,14,20711
5877778,14,20711
5827483,14,20711
5711077,14,20711
5816905,14,20711
5765550,14,20711
5863564,14,20711
5892800,14,20711
5801338,14,20711
5822337,14,20711
5699738,14,20711
5777218,14,20711
5815847,14,20711
5848414,14,20711
5802419,14,20711
5843563,14,20711
5772166,14,20711
5843582,14,20711
5861438,14,20711
5836341,14,20711
5887283,14,20711
5656121,14,20711
5856485,14,20711
5786956,14,20711
5783583,14,20711
11069,14,20711
5875644,14,20711
5864877,14,20711
5692842,14,20711
5892551,14,20711
5775260,14,20711
5698978,14,20711
5743434,14,20711
5700962,14,20711
5643942,14,20711
5790667,14,20711
10092,14,20711
5809820,14,20711
5840082,14,20711
5783974,14,20711
5659680,14,20711
5787039,14,20711
5806150,14,20711
5622676,14,20711
5882390,14,20711
5842164,14,20711
5882321,14,20711
5715606,14,20711
5735014,14,20711
5881652,14,20711
5825927,14,20711
5651999,14,20711
5563830,14,20711
5861308,14,20711
5862102,14,20711
5842163,14,20711
40094,14,20711
5565082,14,20711
5880431,14,20711
5766125,14,20711
5838519,14,20711
5785452,14,20711
5683624,14,20711
5801482,14,20711
5707756,14,20711
5659863,14,20711
5690824,14,20711
5882609,14,20711
5866040,14,20711
5798724,14,20711
5886777,14,20711
5649102,14,20711
5770331,14,20711
5862253,14,20711
5882562,14,20711
5813142,14,20711
5735023,14,20711
30198,14,20711
5827472,14,20711
5887728,14,20711
5883843,14,20711
5852038,14,20711
5563802,14,20711
5820714,14,20711
5802417,14,20711
5705003,14,20711
5747403,13,21580
5708680,13,21580
5709325,13,21580
5811836,13,21580
5856766,13,21580
5764304,13,21580
5803107,13,21580
5890170,13,21580
5812798,13,21580
5812804,13,21580
5866956,13,21580
5759240,13,21580
5880790,13,21580
5698501,13,21580
5876991,13,21580
5787541,13,21580
5829399,13,21580
5847386,13,21580
5885825,13,21580
5844418,13,21580
5844405,13,21580
5842111,13,21580
5813089,13,21580
31589,13,21580
5700034,13,21580
31606,13,21580
5869630,13,21580
5811590,13,21580
5862546,13,21580
5886761,13,21580
5815848,13,21580
5882634,13,21580
5882640,13,21580
5875938,13,21580
5861115,13,21580
5867636,13,21580
5867638,13,21580
5833141,13,21580
5866057,13,21580
5817682,13,21580
5817687,13,21580
5877794,13,21580
5821221,13,21580
5810041,13,21580
5858491,13,21580
5858497,13,21580
5804654,13,21580
5853648,13,21580
5758066,13,21580
5565040,13,21580
5871035,13,21580
5712517,13,21580
5858994,13,21580
5879130,13,21580
5696802,13,21580
5696796,13,21580
5840058,13,21580
5784566,13,21580
5786710,13,21580
5847377,13,21580
5809090,13,21580
5833541,13,21580
5756107,13,21580
5808779,13,21580
5650612,13,21580
5828712,13,21580
5755002,13,21580
5826627,13,21580
5827942,13,21580
5701836,13,21580
5883822,13,21580
5804298,13,21580
5811401,13,21580
5811405,13,21580
5811593,13,21580
5811610,13,21580
5649546,13,21580
5550056,13,21580
5726668,13,21580
5786943,13,21580
5782115,13,21580
5782995,13,21580
5882650,13,21580
5851636,13,21580
5731499,13,21580
5832284,13,21580
5879021,13,21580
5864053,13,21580
5887698,13,21580
5700959,13,21580
5887699,13,21580
5891278,13,21580
5888563,13,21580
5864615,13,21580
5867098,13,21580
5755220,13,21580
5864611,13,21580
5851266,13,21580
5759134,13,21580
5847442,13,21580
5881905,13,21580
5865632,13,21580
5806955,13,21580
5806953,13,21580
5856511,13,21580
5849955,13,21580
5861313,13,21580
5862725,13,21580
5873340,13,21580
5844260,13,21580
5743928,13,21580
5819018,13,21580
5819058,13,21580
5842240,13,21580
5809158,13,21580
5804287,13,21580
5804308,13,21580
5814715,13,21580
5862071,13,21580
5873329,13,21580
5833693,13,21580
5838753,13,21580
5861817,13,21580
5832448,13,21580
5832468,13,21580
5832442,13,21580
5877502,13,21580
5870825,13,21580
5635516,13,21580
5870371,13,21580
5880535,13,21580
5880534,13,21580
5880546,13,21580
5878974,13,21580
5685673,13,21580
5828715,13,21580
5860198,13,21580
5880230,13,21580
5835165,13,21580
5823007,13,21580
5800185,13,21580
5851183,13,21580
5889692,13,21580
5868757,13,21580
5838562,13,21580
5876004,13,21580
5876837,13,21580
5856257,13,21580
5851973,13,21580
5751225,13,21580
5848185,13,21580
5802431,13,21580
5778790,13,21580
5877115,13,21580
5887672,13,21580
5892709,13,21580
5789,13,21580
5812474,13,21580
5826396,13,21580
5892738,13,21580
5862061,13,21580
5660161,13,21580
5863530,13,21580
5802048,13,21580
41391,13,21580
5799430,13,21580
5842719,13,21580
5784571,13,21580
5683806,13,21580
5851977,13,21580
5645748,13,21580
5822297,13,21580
5744363,13,21580
5819138,13,21580
5813878,13,21580
5822425,13,21580
5824881,13,21580
5712492,13,21580
5684431,13,21580
5887058,13,21580
5865131,13,21580
35325,13,21580
5827477,13,21580
5684590,13,21580
5856827,13,21580
5751223,13,21580
5850327,13,21580
5767377,13,21580
5836722,13,21580
5823498,13,21580
5729882,13,21580
5863882,13,21580
5668420,13,21580
5826192,13,21580
5715614,13,21580
5680009,13,21580
5742162,13,21580
5772639,13,21580
5747368,13,21580
5847876,13,21580
5877771,13,21580
27662,13,21580
5820598,13,21580
5821550,13,21580
5799737,13,21580
5787557,13,21580
5812755,13,21580
5803522,13,21580
5783783,13,21580
5867052,13,21580
5743448,13,21580
5777819,13,21580
5870811,13,21580
5850838,13,21580
5873912,13,21580
5567982,13,21580
5706474,13,21580
5649223,13,21580
5754294,13,21580
5770291,13,21580
5801774,13,21580
5861444,13,21580
5865524,13,21580
5793708,13,21580
5698847,13,21580
5892089,13,21580
5822913,13,21580
